training_bundle_row,dependence_unit,_row_id
8893,F-5,65674
8894,F-5,65676
8895,F-5,65682
8896,F-5,65686
8897,F-5,65690
8898,F-5,65704
8899,F-5,65709
8900,F-5,65712
8901,F-5,65716
8902,F-5,65717
8903,F-5,65718
8904,F-5,65735
8905,F-5,65742
8906,F-5,65743
8907,F-5,65744
8908,F-5,65745
8909,F-5,65747
8910,F-5,65754
8911,F-5,65756
8912,F-5,65758
8913,F-5,65759
8914,F-5,65762
8915,F-5,65769
8916,F-5,65772
8917,F-5,65776
8918,F-5,65777
8919,F-5,65778
8920,F-5,65780
8921,F-5,65786
8922,F-5,65787
8923,F-5,65790
8924,F-5,65794
8925,F-5,65801
8926,F-5,65803
8927,F-5,65812
8928,F-5,65813
8929,F-5,65825
8930,F-5,65836
8931,F-5,65843
8932,F-5,65846
8933,F-5,65856
8934,F-5,65861
8935,F-5,65868
8936,F-5,65871
8937,F-5,65875
8938,F-5,65883
8939,F-5,65884
8940,F-5,65885
8941,F-5,65901
8942,F-5,65903
8943,F-5,65904
8944,F-5,65910
8945,F-5,65913
8946,F-5,65915
8947,F-5,65922
8948,F-5,65927
8949,F-5,65937
8950,F-5,65938
8951,F-5,65939
8952,F-5,65943
8953,F-5,65945
8954,F-5,65952
8955,F-5,65958
8956,F-5,65962
8957,F-5,65963
8958,F-5,65968
8959,F-5,65972
8960,F-5,65973
8961,F-5,65978
8962,F-5,65979
8963,F-5,65987
8964,F-5,65988
8965,F-5,66010
8966,F-5,66011
8967,F-5,66017
8968,F-5,66023
8969,F-5,66036
8970,F-5,66039
8971,F-5,66052
8972,F-5,66054
8973,F-5,66058
8974,F-5,66063
8975,F-5,66065
8976,F-5,66067
8977,F-5,66068
8978,F-5,66072
8979,F-5,66074
8980,F-5,66087
8981,F-5,66090
8982,F-5,66093
8983,F-5,66094
8984,F-5,66115
8985,F-5,66118
8986,F-5,66128
8987,F-5,66134
8988,F-5,66139
8989,F-5,66146
8990,F-5,66156
8991,F-5,66158
8992,F-5,66160
8993,F-5,66167
8994,F-5,66170
8995,F-5,66174
8996,F-5,66175
8997,F-5,66180
8998,F-5,66182
8999,F-5,66185
9000,F-5,66186
9001,F-5,66194
9002,F-5,66195
9003,F-5,66198
9004,F-5,66200
9005,F-5,66209
9006,F-5,66222
9007,F-5,66226
9008,F-5,66228
9009,F-5,66236
9010,F-5,66247
9011,F-5,66251
9012,F-5,66261
9013,F-5,66262
9014,F-5,66263
9015,F-5,66268
9016,F-5,66276
9017,F-5,66278
9018,F-5,66279
9019,F-5,66286
9020,F-5,66288
9021,F-5,66289
9022,F-5,66290
9023,F-5,66292
9024,F-5,66293
9025,F-5,66306
9026,F-5,66308
9027,F-5,66312
9028,F-5,66322
9029,F-5,66329
9030,F-5,66331
9031,F-5,66339
9032,F-5,66343
9033,F-5,66346
9034,F-5,66350
9035,F-5,66351
9036,F-5,66355
9037,F-5,66356
9038,F-5,66358
9039,F-5,66371
9040,F-5,66378
9041,F-5,66380
9042,F-5,66384
9043,F-5,66388
9044,F-5,66391
9045,F-5,66394
9046,F-5,66399
9047,F-5,66400
9048,F-5,66402
9049,F-5,66405
9050,F-5,66412
9051,F-5,66416
9052,F-5,66428
9053,F-5,66456
9054,F-5,66460
9055,F-5,66461
9056,F-5,66462
9057,F-5,66468
9058,F-5,66471
9059,F-5,66472
9060,F-5,66479
9061,F-5,66492
9062,F-5,66493
9063,F-5,66496
9064,F-5,66497
9065,F-5,66500
9066,F-5,66506
9067,F-5,66507
9068,F-5,66510
9069,F-5,66511
9070,F-5,66512
9071,F-5,66513
9072,F-5,66514
9073,F-5,66523
9074,F-5,66531
9075,F-5,66532
9076,F-5,66535
9077,F-5,66540
9078,F-5,66541
9079,F-5,66544
9080,F-5,66551
9081,F-5,66565
9082,F-5,66573
9083,F-5,66574
9084,F-5,66582
9085,F-5,66596
9086,F-5,66598
9087,F-5,66603
9088,F-5,66612
9089,F-5,66619
9090,F-5,66620
9091,F-5,66623
9092,F-5,66624
9093,F-5,66625
9094,F-5,66631
9095,F-5,66632
9096,F-5,66634
9097,F-5,66636
9098,F-5,66639
9099,F-5,66651
9100,F-5,66652
9101,F-5,66660
9102,F-5,66663
9103,F-5,66664
9104,F-5,66667
9105,F-5,66671
9106,F-5,66673
9107,F-5,66674
9108,F-5,66676
9109,F-5,66680
9110,F-5,66686
9111,F-5,66690
9112,F-5,66691
9113,F-5,66695
9114,F-5,66708
9115,F-5,66710
9116,F-5,66711
9117,F-5,66726
9118,F-5,66727
9119,F-5,66742
9120,F-5,66747
9121,F-5,66749
9122,F-5,66754
9123,F-5,66758
9124,F-5,66762
9125,F-5,66766
9126,F-5,66788
9127,F-5,66793
9128,F-5,66795
9129,F-5,66809
9130,F-5,66811
9131,F-5,66812
9132,F-5,66815
9133,F-5,66831
9134,F-5,66832
9135,F-5,66833
9136,F-5,66834
9137,F-5,66835
9138,F-5,66844
9139,F-5,66846
9140,F-5,66849
9141,F-5,66869
9142,F-5,66874
9143,F-5,66884
9144,F-5,66892
9145,F-5,66898
9146,F-5,66899
9147,F-5,66903
9148,F-5,66904
9149,F-5,66907
9150,F-5,66910
9151,F-5,66918
9152,F-5,66921
9153,F-5,66925
9154,F-5,66926
9155,F-5,66934
9156,F-5,66937
9157,F-5,66943
9158,F-5,66956
9159,F-5,66958
9160,F-5,66963
9161,F-5,66970
9162,F-5,66972
9163,F-5,66973
9164,F-5,66975
9165,F-5,66981
9166,F-5,66983
9167,F-5,66984
9168,F-5,66985
9169,F-5,66992
9170,F-5,66995
9171,F-5,66997
9172,F-5,66998
9173,F-5,67002
9174,F-5,67006
9175,F-5,67009
9176,F-5,67010
9177,F-5,67013
9178,F-5,67017
9179,F-5,67018
9180,F-5,67021
9181,F-5,67026
9182,F-5,67027
9183,F-5,67032
9184,F-5,67033
9185,F-5,67038
9186,F-5,67043
9187,F-5,67045
9188,F-5,67053
9189,F-5,67056
9190,F-5,67066
9191,F-5,67069
9192,F-5,67072
9193,F-5,67075
9194,F-5,67077
9195,F-5,67080
9196,F-5,67081
9197,F-5,67084
9198,F-5,67086
9199,F-5,67088
9200,F-5,67090
9201,F-5,67097
9202,F-5,67099
9203,F-5,67109
9204,F-5,67119
9205,F-5,67121
9206,F-5,67124
9207,F-5,67129
9208,F-5,67135
9209,F-5,67140
9210,F-5,67144
9211,F-5,67147
9212,F-5,67148
9213,F-5,67150
9214,F-5,67159
9215,F-5,67169
9216,F-5,67173
9217,F-5,67178
9218,F-5,67179
9219,F-5,67181
9220,F-5,67188
9221,F-5,67189
9222,F-5,67193
9223,F-5,67197
9224,F-5,67203
9225,F-5,67204
9226,F-5,67207
9227,F-5,67209
9228,F-5,67210
9229,F-5,67213
9230,F-5,67216
9231,F-5,67227
9232,F-5,67239
9233,F-5,67243
9234,F-5,67248
9235,F-5,67252
9236,F-5,67257
9237,F-5,67264
9238,F-5,67267
9239,F-5,67268
9240,F-5,67271
9241,F-5,67275
9242,F-5,67279
9243,F-5,67280
9244,F-5,67283
9245,F-5,67294
9246,F-5,67295
9247,F-5,67297
9248,F-5,67303
9249,F-5,67306
9250,F-5,67312
9251,F-5,67313
9252,F-5,67314
9253,F-5,67317
9254,F-5,67321
9255,F-5,67326
9256,F-5,67331
9257,F-5,67332
9258,F-5,67335
9259,F-5,67349
9260,F-5,67351
9261,F-5,67352
9262,F-5,67353
9263,F-5,67355
9264,F-5,67360
9265,F-5,67362
9266,F-5,67371
9267,F-5,67389
9268,F-5,67405
9269,F-5,67406
9270,F-5,67407
9271,F-5,67411
9272,F-5,67413
9273,F-5,67416
9274,F-5,67425
9275,F-5,67436
9276,F-5,67442
9277,F-5,67444
9278,F-5,67446
9279,F-5,67451
9280,F-5,67452
9281,F-5,67455
9282,F-5,67471
9283,F-5,67472
9284,F-5,67473
9285,F-5,67478
9286,F-5,67484
9287,F-5,67489
9288,F-5,67494
9289,F-5,67495
9290,F-5,67496
9291,F-5,67499
9292,F-5,67501
9293,F-5,67502
9294,F-5,67503
9295,F-5,67511
9296,F-5,67520
9297,F-5,67547
9298,F-5,67549
9299,F-5,67553
9300,F-5,67554
9301,F-5,67556
9302,F-5,67560
9303,F-5,67563
9304,F-5,67576
9305,F-5,67578
9306,F-5,67583
9307,F-5,67586
9308,F-5,67589
9309,F-5,67590
9310,F-5,67591
9311,F-5,67600
9312,F-5,67601
9313,F-5,67608
9314,F-5,67609
9315,F-5,67610
9316,F-5,67621
9317,F-5,67627
9318,F-5,67631
9319,F-5,67643
9320,F-5,67649
9321,F-5,67652
9322,F-5,67657
9323,F-5,67658
9324,F-5,67661
9325,F-5,67667
9326,F-5,67668
9327,F-5,67680
9328,F-5,67684
9329,F-5,67700
9330,F-5,67701
9331,F-5,67705
9332,F-5,67708
9333,F-5,67710
9334,F-5,67717
9335,F-5,67726
9336,F-5,67728
9337,F-5,67729
9338,F-5,67735
9339,F-5,67737
9340,F-5,67738
9341,F-5,67746
9342,F-5,67757
9343,F-5,67771
9344,F-5,67772
9345,F-5,67774
9346,F-5,67787
9347,F-5,67795
9348,F-5,67796
9349,F-5,67807
9350,F-5,67811
9351,F-5,67818
9352,F-5,67821
9353,F-5,67824
9354,F-5,67833
9355,F-5,67834
9356,F-5,67838
9357,F-5,67840
9358,F-5,67843
9359,F-5,67845
9360,F-5,67850
9361,F-5,67853
9362,F-5,67876
9363,F-5,67878
9364,F-5,67880
9365,F-5,67883
9366,F-5,67884
9367,F-5,67886
9368,F-5,67891
9369,F-5,67892
9370,F-5,67893
9371,F-5,67898
9372,F-5,67903
9373,F-5,67907
9374,F-5,67909
9375,F-5,67919
9376,F-5,67928
9377,F-5,67929
9378,F-5,67941
9379,F-5,67956
9380,F-5,67961
9381,F-5,67965
9382,F-5,67969
9383,F-5,67972
9384,F-5,67974
9385,F-5,67980
9386,F-5,67985
9387,F-5,67990
9388,F-5,68001
9389,F-5,68002
9390,F-5,68006
9391,F-5,68011
9392,F-5,68015
9393,F-5,68019
9394,F-5,68020
9395,F-5,68022
9396,F-5,68035
9397,F-5,68038
9398,F-5,68053
9399,F-5,68058
9400,F-5,68065
9401,F-5,68073
9402,F-5,68082
9403,F-5,68084
9404,F-5,68092
9405,F-5,68096
9406,F-5,68098
9407,F-5,68102
9408,F-5,68105
9409,F-5,68106
9410,F-5,68116
9411,F-5,68118
9412,F-5,68120
9413,F-5,68121
9414,F-5,68137
9415,F-5,68160
9416,F-5,68167
9417,F-5,68170
9418,F-5,68176
9419,F-5,68177
9420,F-5,68178
9421,F-5,68190
9422,F-5,68192
9423,F-5,68193
9424,F-5,68206
9425,F-5,68207
9426,F-5,68212
9427,F-5,68219
9428,F-5,68223
9429,F-5,68229
9430,F-5,68235
9431,F-5,68243
9432,F-5,68247
9433,F-5,68248
9434,F-5,68250
9435,F-5,68256
9436,F-5,68259
9437,F-5,68261
9438,F-5,68268
9439,F-5,68269
9440,F-5,68274
9441,F-5,68275
9442,F-5,68281
9443,F-5,68291
9444,F-5,68297
9445,F-5,68299
9446,F-5,68300
9447,F-5,68301
9448,F-5,68307
9449,F-5,68313
9450,F-5,68318
9451,F-5,68322
9452,F-5,68325
9453,F-5,68335
9454,F-5,68341
9455,F-5,68343
9456,F-5,68353
9457,F-5,68355
9458,F-5,68356
9459,F-5,68363
9460,F-5,68364
9461,F-5,68367
9462,F-5,68369
9463,F-5,68371
9464,F-5,68377
9465,F-5,68387
9466,F-5,68389
9467,F-5,68390
9468,F-5,68391
9469,F-5,68392
9470,F-5,68399
9471,F-5,68401
9472,F-5,68406
9473,F-5,68411
9474,F-5,68414
9475,F-5,68416
9476,F-5,68439
9477,F-5,68441
9478,F-5,68456
9479,F-5,68462
9480,F-5,68463
9481,F-5,68465
9482,F-5,68467
9483,F-5,68479
9484,F-5,68484
9485,F-5,68491
9486,F-5,68492
9487,F-5,68499
9488,F-5,68507
9489,F-5,68515
9490,F-5,68519
9491,F-5,68520
9492,F-5,68526
9493,F-5,68533
9494,F-5,68542
9495,F-5,68545
9496,F-5,68549
9497,F-5,68556
9498,F-5,68564
9499,F-5,68565
9500,F-5,68575
9501,F-5,68583
9502,F-5,68588
9503,F-5,68589
9504,F-5,68593
9505,F-5,68594
9506,F-5,68596
9507,F-5,68602
9508,F-5,68603
9509,F-5,68608
9510,F-5,68612
9511,F-5,68613
9512,F-5,68624
9513,F-5,68626
9514,F-5,68630
9515,F-5,68633
9516,F-5,68658
9517,F-5,68659
9518,F-5,68663
9519,F-5,68666
9520,F-5,68667
9521,F-5,68669
9522,F-5,68671
9523,F-5,68672
9524,F-5,68673
9525,F-5,68675
9526,F-5,68679
9527,F-5,68680
9528,F-5,68686
9529,F-5,68690
9530,F-5,68695
9531,F-5,68706
9532,F-5,68718
9533,F-5,68723
9534,F-5,68724
9535,F-5,68732
9536,F-5,68734
9537,F-5,68736
9538,F-5,68740
9539,F-5,68743
9540,F-5,68745
9541,F-5,68746
9542,F-5,68747
9543,F-5,68752
9544,F-5,68753
9545,F-5,68755
9546,F-5,68756
9547,F-5,68763
9548,F-5,68764
9549,F-5,68773
9550,F-5,68776
9551,F-5,68777
9552,F-5,68778
9553,F-5,68784
9554,F-5,68785
9555,F-5,68789
9556,F-5,68794
9557,F-5,68796
9558,F-5,68799
9559,F-5,68801
9560,F-5,68819
9561,F-5,68820
9562,F-5,68821
9563,F-5,68828
9564,F-5,68835
9565,F-5,68840
9566,F-5,68853
9567,F-5,68858
9568,F-5,68866
9569,F-5,68867
9570,F-5,68869
9571,F-5,68875
9572,F-5,68878
9573,F-5,68880
9574,F-5,68882
9575,F-5,68883
9576,F-5,68885
9577,F-5,68888
9578,F-5,68889
9579,F-5,68892
9580,F-5,68907
9581,F-5,68910
9582,F-5,68911
9583,F-5,68919
9584,F-5,68922
9585,F-5,68924
9586,F-5,68925
9587,F-5,68930
9588,F-5,68938
9589,F-5,68944
9590,F-5,68945
9591,F-5,68953
9592,F-5,68955
9593,F-5,68956
9594,F-5,68959
9595,F-5,68963
9596,F-5,68964
9597,F-5,68970
9598,F-5,68974
9599,F-5,68979
9600,F-5,68982
9601,F-5,68983
9602,F-5,68986
9603,F-5,68990
9604,F-5,68996
9605,F-5,69001
9606,F-5,69002
9607,F-5,69003
9608,F-5,69005
9609,F-5,69007
9610,F-5,69010
9611,F-5,69018
9612,F-5,69023
9613,F-5,69024
9614,F-5,69028
9615,F-5,69036
9616,F-5,69055
9617,F-5,69059
9618,F-5,69060
9619,F-5,69066
9620,F-5,69071
9621,F-5,69073
9622,F-5,69074
9623,F-5,69077
9624,F-5,69081
9625,F-5,69089
9626,F-5,69093
9627,F-5,69095
9628,F-5,69099
9629,F-5,69103
9630,F-5,69104
9631,F-5,69110
9632,F-5,69113
9633,F-5,69114
9634,F-5,69120
9635,F-5,69122
9636,F-5,69134
9637,F-5,69137
9638,F-5,69138
9639,F-5,69140
9640,F-5,69142
9641,F-5,69145
9642,F-5,69146
9643,F-5,69147
9644,F-5,69155
9645,F-5,69161
9646,F-5,69162
9647,F-5,69170
9648,F-5,69173
9649,F-5,69174
9650,F-5,69176
9651,F-5,69178
9652,F-5,69179
9653,F-5,69183
9654,F-5,69184
9655,F-5,69186
9656,F-5,69188
9657,F-5,69191
9658,F-5,69195
9659,F-5,69197
9660,F-5,69200
9661,F-5,69201
9662,F-5,69204
9663,F-5,69214
9664,F-5,69224
9665,F-5,69225
9666,F-5,69228
9667,F-5,69229
9668,F-5,69235
9669,F-5,69238
9670,F-5,69245
9671,F-5,69253
9672,F-5,69258
9673,F-5,69259
9674,F-5,69264
9675,F-5,69267
9676,F-5,69270
9677,F-5,69282
9678,F-5,69284
9679,F-5,69297
9680,F-5,69301
9681,F-5,69309
9682,F-5,69314
9683,F-5,69317
9684,F-5,69334
9685,F-5,69335
9686,F-5,69345
9687,F-5,69353
9688,F-5,69358
9689,F-5,69359
9690,F-5,69360
9691,F-5,69363
9692,F-5,69368
9693,F-5,69370
9694,F-5,69374
9695,F-5,69376
9696,F-5,69382
9697,F-5,69383
9698,F-5,69384
9699,F-5,69392
9700,F-5,69408
9701,F-5,69422
9702,F-5,69424
9703,F-5,69426
9704,F-5,69433
9705,F-5,69436
9706,F-5,69448
9707,F-5,69451
9708,F-5,69454
9709,F-5,69460
9710,F-5,69466
9711,F-5,69469
9712,F-5,69476
9713,F-5,69478
9714,F-5,69482
9715,F-5,69492
9716,F-5,69498
9717,F-5,69503
9718,F-5,69509
9719,F-5,69515
9720,F-5,69516
9721,F-5,69518
9722,F-5,69525
9723,F-5,69530
9724,F-5,69546
9725,F-5,69547
9726,F-5,69565
9727,F-5,69566
9728,F-5,69569
9729,F-5,69572
9730,F-5,69578
9731,F-5,69579
9732,F-5,69585
9733,F-5,69588
9734,F-5,69592
9735,F-5,69593
9736,F-5,69595
9737,F-5,69596
9738,F-5,69598
9739,F-5,69604
9740,F-5,69609
9741,F-5,69618
9742,F-5,69619
9743,F-5,69630
9744,F-5,69631
9745,F-5,69643
9746,F-5,69644
9747,F-5,69649
9748,F-5,69651
9749,F-5,69652
9750,F-5,69653
9751,F-5,69659
9752,F-5,69666
9753,F-5,69667
9754,F-5,69670
9755,F-5,69672
9756,F-5,69674
9757,F-5,69677
9758,F-5,69678
9759,F-5,69682
9760,F-5,69684
9761,F-5,69686
9762,F-5,69692
9763,F-5,69695
9764,F-5,69697
9765,F-5,69698
9766,F-5,69701
9767,F-5,69702
9768,F-5,69705
9769,F-5,69708
9770,F-5,69710
9771,F-5,69718
9772,F-5,69727
9773,F-5,69730
9774,F-5,69733
9775,F-5,69745
9776,F-5,69748
9777,F-5,69749
9778,F-5,69750
9779,F-5,69753
9780,F-5,69755
9781,F-5,69760
9782,F-5,69762
9783,F-5,69765
9784,F-5,69772
9785,F-5,69776
9786,F-5,69777
9787,F-5,69783
9788,F-5,69785
9789,F-5,69792
9790,F-5,69798
9791,F-5,69803
9792,F-5,69804
9793,F-5,69806
9794,F-5,69813
9795,F-5,69814
9796,F-5,69828
9797,F-5,69829
9798,F-5,69833
9799,F-5,69834
9800,F-5,69839
9801,F-5,69842
9802,F-5,69847
9803,F-5,69848
9804,F-5,69855
9805,F-5,69857
9806,F-5,69859
9807,F-5,69862
9808,F-5,69870
9809,F-5,69874
9810,F-5,69878
9811,F-5,69879
9812,F-5,69881
9813,F-5,69888
9814,F-5,69890
9815,F-5,69894
9816,F-5,69896
9817,F-5,69901
9818,F-5,69903
9819,F-5,69906
9820,F-5,69917
9821,F-5,69918
9822,F-5,69921
9823,F-5,69922
9824,F-5,69923
9825,F-5,69924
9826,F-5,69928
9827,F-5,69931
9828,F-5,69932
9829,F-5,69934
9830,F-5,69937
9831,F-5,69942
9832,F-5,69943
9833,F-5,69945
9834,F-5,69956
9835,F-5,69959
9836,F-5,69960
9837,F-5,69965
9838,F-5,69966
9839,F-5,69980
9840,F-5,69982
9841,F-5,69987
9842,F-5,69996
9843,F-5,69998
9844,F-5,70000
9845,F-5,70001
9846,F-5,70003
9847,F-5,70005
9848,F-5,70006
9849,F-5,70007
9850,F-5,70018
9851,F-5,70020
9852,F-5,70027
9853,F-5,70035
9854,F-5,70041
9855,F-5,70042
9856,F-5,70046
9857,F-5,70050
9858,F-5,70065
9859,F-5,70073
9860,F-5,70078
9861,F-5,70079
9862,F-5,70089
9863,F-5,70091
9864,F-5,70095
9865,F-5,70096
9866,F-5,70101
9867,F-5,70108
9868,F-5,70112
9869,F-5,70115
9870,F-5,70119
9871,F-5,70125
9872,F-5,70131
9873,F-5,70136
9874,F-5,70140
9875,F-5,70154
9876,F-5,70157
9877,F-5,70158
9878,F-5,70161
9879,F-5,70162
9880,F-5,70165
9881,F-5,70166
9882,F-5,70168
9883,F-5,70169
9884,F-5,70173
9885,F-5,70178
9886,F-5,70179
9887,F-5,70184
9888,F-5,70188
9889,F-5,70197
9890,F-5,70200
9891,F-5,70205
9892,F-5,70206
9893,F-5,70208
9894,F-5,70211
9895,F-5,70212
9896,F-5,70222
9897,F-5,70225
9898,F-5,70226
9899,F-5,70237
9900,F-5,70238
9901,F-5,70239
9902,F-5,70240
9903,F-5,70242
9904,F-5,70243
9905,F-5,70259
9906,F-5,70264
9907,F-5,70266
9908,F-5,70270
9909,F-5,70272
9910,F-5,70289
9911,F-5,70294
9912,F-5,70300
9913,F-5,70302
9914,F-5,70308
9915,F-5,70314
9916,F-5,70317
9917,F-5,70319
9918,F-5,70323
9919,F-5,70324
9920,F-5,70327
9921,F-5,70328
9922,F-5,70334
9923,F-5,70336
9924,F-5,70346
9925,F-5,70347
9926,F-5,70349
9927,F-5,70350
9928,F-5,70357
9929,F-5,70364
9930,F-5,70369
9931,F-5,70377
9932,F-5,70379
9933,F-5,70380
9934,F-5,70381
9935,F-5,70391
9936,F-5,70392
9937,F-5,70395
9938,F-5,70398
9939,F-5,70405
9940,F-5,70407
9941,F-5,70408
9942,F-5,70414
9943,F-5,70425
9944,F-5,70427
9945,F-5,70430
9946,F-5,70432
9947,F-5,70440
9948,F-5,70444
9949,F-5,70448
9950,F-5,70454
9951,F-5,70461
9952,F-5,70465
9953,F-5,70468
9954,F-5,70476
9955,F-5,70483
9956,F-5,70485
9957,F-5,70486
9958,F-5,70488
9959,F-5,70496
9960,F-5,70514
9961,F-5,70516
9962,F-5,70519
9963,F-5,70520
9964,F-5,70522
9965,F-5,70526
9966,F-5,70530
9967,F-5,70535
9968,F-5,70542
9969,F-5,70543
9970,F-5,70544
9971,F-5,70554
9972,F-5,70578
9973,F-5,70580
9974,F-5,70590
9975,F-5,70593
9976,F-5,70598
9977,F-5,70599
9978,F-5,70601
9979,F-5,70606
9980,F-5,70610
9981,F-5,70618
9982,F-5,70624
9983,F-5,70635
9984,F-5,70638
9985,F-5,70641
9986,F-5,70643
9987,F-5,70648
9988,F-5,70658
9989,F-5,70668
9990,F-5,70680
9991,F-5,70689
9992,F-5,70695
9993,F-5,70718
9994,F-5,70723
9995,F-5,70727
9996,F-5,70732
9997,F-5,70737
9998,F-5,70741
9999,F-5,70744
10000,F-5,70747
10001,F-5,70748
10002,F-5,70753
10003,F-5,70768
10004,F-5,70777
10005,F-5,70780
10006,F-5,70781
10007,F-5,70790
10008,F-5,70793
10009,F-5,70794
10010,F-5,70796
10011,F-5,70817
10012,F-5,70822
10013,F-5,70826
10014,F-5,70827
10015,F-5,70835
10016,F-5,70841
10017,F-5,70844
10018,F-5,70845
10019,F-5,70848
10020,F-5,70852
10021,F-5,70856
10022,F-5,70861
10023,F-5,70862
10024,F-5,70865
10025,F-5,70873
10026,F-5,70876
10027,F-5,70878
10028,F-5,70885
10029,F-5,70894
10030,F-5,70896
10031,F-5,70903
10032,F-5,70912
10033,F-5,70920
10034,F-5,70928
10035,F-5,70931
10036,F-5,70935
10037,F-5,70946
10038,F-5,70947
10039,F-5,70951
10040,F-5,70965
10041,F-5,70967
10042,F-5,70969
10043,F-5,70980
10044,F-5,70982
10045,F-5,70983
10046,F-5,70990
10047,F-5,70991
10048,F-5,70999
10049,F-5,71001
10050,F-5,71007
10051,F-5,71014
10052,F-5,71019
10053,F-5,71020
10054,F-5,71028
10055,F-5,71032
10056,F-5,71033
10057,F-5,71034
10058,F-5,71036
10059,F-5,71037
10060,F-5,71041
10061,F-5,71044
10062,F-5,71049
10063,F-5,71053
10064,F-5,71056
10065,F-5,71060
10066,F-5,71069
10067,F-5,71073
10068,F-5,71074
10069,F-5,71076
10070,F-5,71099
10071,F-5,71101
10072,F-5,71106
10073,F-5,71115
10074,F-5,71116
10075,F-5,71117
10076,F-5,71118
10077,F-5,71125
10078,F-5,71132
10079,F-5,71136
10080,F-5,71144
10081,F-5,71147
10082,F-5,71151
10083,F-5,71153
10084,F-5,71154
10085,F-5,71155
10086,F-5,71170
10087,F-5,71175
10088,F-5,71179
10089,F-5,71185
10090,F-5,71188
10091,F-5,71195
10092,F-5,71198
10093,F-5,71202
10094,F-5,71204
10095,F-5,71206
10096,F-5,71210
10097,F-5,71211
10098,F-5,71213
10099,F-5,71217
10100,F-5,71220
10101,F-5,71224
10102,F-5,71225
10103,F-5,71230
10104,F-5,71243
10105,F-5,71248
10106,F-5,71252
10107,F-5,71255
10108,F-5,71258
10109,F-5,71262
10110,F-5,71269
10111,F-5,71272
10112,F-5,71274
10113,F-5,71275
10114,F-5,71279
10115,F-5,71282
10116,F-5,71283
10117,F-5,71299
10118,F-5,71301
10119,F-5,71306
10120,F-5,71310
10121,F-5,71324
10122,F-5,71328
10123,F-5,71330
10124,F-5,71333
10125,F-5,71335
10126,F-5,71348
10127,F-5,71353
10128,F-5,71360
10129,F-5,71363
10130,F-5,71364
10131,F-5,71365
10132,F-5,71366
10133,F-5,71369
10134,F-5,71372
10135,F-5,71378
10136,F-5,71380
10137,F-5,71382
10138,F-5,71392
10139,F-5,71395
10140,F-5,71397
10141,F-5,71398
10142,F-5,71402
10143,F-5,71411
10144,F-5,71415
10145,F-5,71416
10146,F-5,71418
10147,F-5,71419
10148,F-5,71424
10149,F-5,71426
10150,F-5,71432
10151,F-5,71435
10152,F-5,71438
10153,F-5,71447
10154,F-5,71452
10155,F-5,71468
10156,F-5,71471
10157,F-5,71481
10158,F-5,71483
10159,F-5,71487
10160,F-5,71491
10161,F-5,71502
10162,F-5,71505
10163,F-5,71506
10164,F-5,71512
10165,F-5,71513
10166,F-5,71516
10167,F-5,71517
10168,F-5,71521
10169,F-5,71524
10170,F-5,71527
10171,F-5,71532
10172,F-5,71534
10173,F-5,71542
10174,F-5,71546
10175,F-5,71551
10176,F-5,71552
10177,F-5,71575
10178,F-5,71576
10179,F-5,71578
10180,F-5,71598
10181,F-5,71603
10182,F-5,71606
10183,F-5,71608
10184,F-5,71613
10185,F-5,71616
10186,F-5,71617
10187,F-5,71620
10188,F-5,71630
10189,F-5,71637
10190,F-5,71645
10191,F-5,71650
10192,F-5,71652
10193,F-5,71657
10194,F-5,71670
10195,F-5,71672
10196,F-5,71674
10197,F-5,71675
10198,F-5,71684
10199,F-5,71686
10200,F-5,71693
10201,F-5,71697
10202,F-5,71702
10203,F-5,71708
10204,F-5,71709
10205,F-5,71711
10206,F-5,71712
10207,F-5,71715
10208,F-5,71720
10209,F-5,71731
10210,F-5,71735
10211,F-5,71739
10212,F-5,71742
10213,F-5,71747
10214,F-5,71749
10215,F-5,71754
10216,F-5,71763
10217,F-5,71767
10218,F-5,71771
10219,F-5,71778
10220,F-5,71779
10221,F-5,71781
10222,F-5,71787
10223,F-5,71788
10224,F-5,71791
10225,F-5,71804
10226,F-5,71808
10227,F-5,71814
10228,F-5,71816
10229,F-5,71825
10230,F-5,71829
10231,F-5,71832
10232,F-5,71833
10233,F-5,71834
10234,F-5,71840
10235,F-5,71849
10236,F-5,71854
10237,F-5,71858
10238,F-5,71860
10239,F-5,71863
10240,F-5,71865
10241,F-5,71868
10242,F-5,71879
10243,F-5,71880
10244,F-5,71897
10245,F-5,71905
10246,F-5,71917
10247,F-5,71923
10248,F-5,71936
10249,F-5,71940
10250,F-5,71952
10251,F-5,71953
10252,F-5,71955
10253,F-5,71969
10254,F-5,71971
10255,F-5,71975
10256,F-5,71976
10257,F-5,71985
10258,F-5,71987
10259,F-5,71992
10260,F-5,71993
10261,F-5,72002
10262,F-5,72005
10263,F-5,72008
10264,F-5,72009
10265,F-5,72010
10266,F-5,72012
10267,F-5,72016
10268,F-5,72017
10269,F-5,72019
10270,F-5,72027
10271,F-5,72033
10272,F-5,72034
10273,F-5,72040
10274,F-5,72051
10275,F-5,72055
10276,F-5,72057
10277,F-5,72058
10278,F-5,72060
10279,F-5,72068
10280,F-5,72070
10281,F-5,72073
10282,F-5,72074
10283,F-5,72080
10284,F-5,72082
10285,F-5,72084
10286,F-5,72086
10287,F-5,72089
10288,F-5,72095
10289,F-5,72104
10290,F-5,72117
